"                         Caixa Econômica Federal",,,,
"                              GovConta Caixa",,,,
"                     Extrato das Contas Individuais",,,,
,,,,
"Conta de Referência..: 0316/006/00624053-1 FUNDO MUNICIPAL DE SAUDE        ",,,,
"Data de Solicitação..: 11/05/2021 04:14:49 PM",,,,
"Data de Referência...: 01/03/2020 - 31/03/2020",,,,
,,,,
"Data Mov",Nr.Doc,Histórico,"Valor (R$)","Saldo (R$)"
2020/12/28,141759,"ENVIO TED","4.278,27D","2.458.862,33D"
2020/12/28,142059,"ENVIO TED","52,00D","2.458.914,33D"
2020/12/28,142683,"ENVIO TED","11.400,00D","2.470.314,33D"
2020/12/28,143123,"ENVIO TED","3.332,00D","2.473.646,33D"
2020/12/28,143469,"ENVIO TED","2.279,40D","2.475.925,73D"
2020/12/28,143729,"ENVIO TED","2.350,00D","2.478.275,73D"
2020/12/28,143976,"ENVIO TED","5.318,60D","2.483.594,33D"
2020/12/28,144213,"ENVIO TED","1.880,00D","2.485.474,33D"
2020/12/28,144800,"ENVIO TED","1.410,00D","2.486.884,33D"
2020/12/28,147164,"ENVIO TED","5.802,37D","2.492.686,70D"
2020/12/28,147209,"ENVIO TED","5.423,43D","2.498.110,13D"
2020/12/28,147450,"ENVIO TED","308.502,29D","2.806.612,42D"
2020/12/28,147541,"ENVIO TED","5.029,88D","2.811.642,30D"
2020/12/28,147749,"ENVIO TED","17.002,51D","2.828.644,81D"
2020/12/28,147800,"ENVIO TED","15.765,80D","2.844.410,61D"
2020/12/28,148058,"ENVIO TED","59.947,92D","2.904.358,53D"
2020/12/28,148328,"ENVIO TED","15.791,39D","2.920.149,92D"
2020/12/28,186978,"ENVIO TED","30.547,75D","2.950.697,67D"
2020/12/28,281010,"ENVIO TEV","7.388,70D","2.958.086,37D"
2020/12/28,281010,"ENVIO TEV","5.637,38D","2.963.723,75D"
2020/12/28,281010,"ENVIO TEV","2.350,00D","2.966.073,75D"
2020/12/28,281010,"ENVIO TEV","1.395,70D","2.967.469,45D"
2020/12/28,281010,"ENVIO TEV","550,00D","2.968.019,45D"
2020/12/28,281010,"ENVIO TEV","1.100,00D","2.969.119,45D"
2020/12/28,281010,"ENVIO TEV","1.331,96D","2.970.451,41D"
2020/12/28,281150,"ENVIO TEV","3.619,99D","2.974.071,40D"
2020/12/28,281447,"ENVIO TEV","85.149,00D","3.059.220,40D"
2020/12/28,727220,"RESG AUTOM",3059220.4,0
2020/12/29,1,"CRED TED",4277.95,4277.95
2020/12/29,990001,"APL AUTOM","4.277,95D",0
2020/12/30,156908,"ENVIO TED","720,00D","720,00D"
2020/12/30,727220,"RESG AUTOM",720,0
2020/12/31,-,"SALDO FINAL",-,0
"                         Caixa Econômica Federal",,,,
"                              GovConta Caixa",,,,
"                     Extrato das Contas Individuais",,,,
,,,,
"Conta de Referência..: 0316/006/00624053-1 FUNDO MUNICIPAL DE SAUDE        ",,,,
"Data de Solicitação..: 13/05/2021 05:25:25 PM",,,,
"Data de Referência...: 01/01/2021 - 31/01/2021",,,,
,,,,
"Data Mov",Nr.Doc,Histórico,"Valor (R$)","Saldo (R$)"
2021/01/01,-,"SALDO ANTERIOR",-,0
2021/01/04,1,"CRED TED",149261.42,149261.42
2021/01/04,1,"CRED TED",906249.01,1055510.43
2021/01/04,1,"CRED TED",207735.33,1263245.76
2021/01/04,1,"CRED TED",3000,1266245.76
2021/01/04,1,"CRED TED",201600,1467845.76
2021/01/04,990001,"APL AUTOM","1.467.845,76D",0
2021/01/05,113882,"ENVIO TED","8.097,00D","8.097,00D"
2021/01/05,114407,"ENVIO TED","21.592,00D","29.689,00D"
2021/01/05,149055,"ENVIO TED","6.100,00D","35.789,00D"
2021/01/05,149443,"ENVIO TED","658,65D","36.447,65D"
2021/01/05,149836,"ENVIO TED","27.026,44D","63.474,09D"
2021/01/05,150773,"ENVIO TED","114.093,78D","177.567,87D"
2021/01/05,151652,"ENVIO TED","101.000,00D","278.567,87D"
2021/01/05,152214,"ENVIO TED","126.400,00D","404.967,87D"
2021/01/05,152789,"ENVIO TED","241.717,62D","646.685,49D"
2021/01/05,153379,"ENVIO TED","39.188,66D","685.874,15D"
2021/01/05,187432,"ENVIO TED","500.000,00D","1.185.874,15D"
2021/01/05,187703,"ENVIO TED","499.000,00D","1.684.874,15D"
2021/01/05,188198,"ENVIO TED","175.084,90D","1.859.959,05D"
2021/01/05,727220,"RESG AUTOM",1859959.05,0
2021/01/06,130781,"PAG BOLETO","60.886,50D","60.886,50D"
2021/01/06,60935,"ENVIO TEV","2.213.990,00D","2.274.876,50D"
2021/01/06,121408,"ENVIO TED","2.584,00D","2.277.460,50D"
2021/01/06,122282,"ENVIO TED","1.025,81D","2.278.486,31D"
2021/01/06,124187,"ENVIO TED","485,91D","2.278.972,22D"
2021/01/06,124718,"ENVIO TED","405,50D","2.279.377,72D"
2021/01/06,125574,"ENVIO TED","278,96D","2.279.656,68D"
2021/01/06,727220,"RESG AUTOM",2279656.68,0
2021/01/07,1,"CRED TED",1000000,1000000
2021/01/07,71241,"ENVIO TEV","198.681,00D",801319
2021/01/07,71241,"ENVIO TEV","150.000,00D",651319
2021/01/07,115949,"ENVIO TED","1.755,00D",649564
2021/01/07,116153,"ENVIO TED","100,00D",649464
2021/01/07,116367,"ENVIO TED","20.775,87D",628688.13
2021/01/07,116599,"ENVIO TED","8.320,00D",620368.13
2021/01/07,116658,"ENVIO TED","1.450,00D",618918.13
2021/01/07,117364,"ENVIO TED","727,50D",618190.63
2021/01/07,117699,"ENVIO TED","17.166,50D",601024.13
2021/01/07,117948,"ENVIO TED","530,00D",600494.13
2021/01/07,118240,"ENVIO TED","9.996,00D",590498.13
2021/01/07,118642,"ENVIO TED","696,00D",589802.13
2021/01/07,119462,"ENVIO TED","67.200,00D",522602.13
2021/01/07,990001,"APL AUTOM","522.602,13D",0
2021/01/08,294030,"PAG BOLETO","1.145,34D","1.145,34D"
2021/01/08,294082,"PAG BOLETO","1.145,34D","2.290,68D"
2021/01/08,757286,"PAG FONE","412,43D","2.703,11D"
2021/01/08,772486,"PAG FONE","539,47D","3.242,58D"
2021/01/08,81015,"ENVIO TEV","220.534,10D","223.776,68D"
2021/01/08,138080,"ENVIO TED","166.354,50D","390.131,18D"
2021/01/08,139332,"ENVIO TED","266,00D","390.397,18D"
2021/01/08,140202,"ENVIO TED","7.395,00D","397.792,18D"
2021/01/08,141069,"ENVIO TED","249,17D","398.041,35D"
2021/01/08,142661,"ENVIO TED","660,00D","398.701,35D"
2021/01/08,142955,"ENVIO TED","495,00D","399.196,35D"
2021/01/08,143452,"ENVIO TED","17.585,40D","416.781,75D"
2021/01/08,144277,"ENVIO TED","25.000,00D","441.781,75D"
2021/01/08,144860,"ENVIO TED","8.317,00D","450.098,75D"
2021/01/08,145755,"ENVIO TED","6.655,92D","456.754,67D"
2021/01/08,146152,"ENVIO TED","8.961,10D","465.715,77D"
2021/01/08,146464,"ENVIO TED","7.756,86D","473.472,63D"
2021/01/08,146911,"ENVIO TED","9.975,85D","483.448,48D"
2021/01/08,147345,"ENVIO TED","5.132,36D","488.580,84D"
2021/01/08,147741,"ENVIO TED","1.650,00D","490.230,84D"
2021/01/08,148087,"ENVIO TED","12.560,50D","502.791,34D"
2021/01/08,148443,"ENVIO TED","12.560,50D","515.351,84D"
2021/01/08,727220,"RESG AUTOM",515351.84,0
2021/01/11,1,"CRED TED",8782791.02,8782791.02
2021/01/11,1,"CRED TED",220000,9002791.02
2021/01/11,1,"CRED TED",22077,9024868.02
2021/01/11,136285,"ENVIO TED","8.900,00D",9015968.02
2021/01/11,136590,"ENVIO TED","4.212,00D",9011756.02
2021/01/11,137040,"ENVIO TED","1.016,00D",9010740.02
2021/01/11,137354,"ENVIO TED","6.005,00D",9004735.02
2021/01/11,137780,"ENVIO TED","1.314,96D",9003420.06
2021/01/11,138124,"ENVIO TED","1.392,60D",9002027.46
2021/01/11,138470,"ENVIO TED","21.015,82D",8981011.64
2021/01/11,139448,"ENVIO TED","1.522,50D",8979489.14
2021/01/11,990001,"APL AUTOM","8.979.489,14D",0
2021/01/12,121028,"ENVIO TEV","2.997,00D","2.997,00D"
2021/01/12,131035,"ENVIO TED","7.263,14D","10.260,14D"
2021/01/12,131303,"ENVIO TED","1.746,00D","12.006,14D"
2021/01/12,134722,"ENVIO TED","7.750,00D","19.756,14D"
2021/01/12,135056,"ENVIO TED","2.995,50D","22.751,64D"
2021/01/12,135311,"ENVIO TED","2.380,00D","25.131,64D"
2021/01/12,135546,"ENVIO TED","150,43D","25.282,07D"
2021/01/12,135788,"ENVIO TED","5.460,84D","30.742,91D"
2021/01/12,136003,"ENVIO TED","2.880,00D","33.622,91D"
2021/01/12,136363,"ENVIO TED","3.564,00D","37.186,91D"
2021/01/12,136676,"ENVIO TED","15.773,79D","52.960,70D"
2021/01/12,137163,"ENVIO TED","11.209,17D","64.169,87D"
2021/01/12,138636,"ENVIO TED","9.090,00D","73.259,87D"
2021/01/12,138853,"ENVIO TED","3.600,00D","76.859,87D"
2021/01/12,139418,"ENVIO TED","20.514,60D","97.374,47D"
2021/01/12,139814,"ENVIO TED","886,35D","98.260,82D"
2021/01/12,140123,"ENVIO TED","1.347,16D","99.607,98D"
2021/01/12,141006,"ENVIO TED","875,00D","100.482,98D"
2021/01/12,141582,"ENVIO TED","140.009,41D","240.492,39D"
2021/01/12,183940,"ENVIO TED","1.150,00D","241.642,39D"
2021/01/12,184314,"ENVIO TED","13.837,00D","255.479,39D"
2021/01/12,184573,"ENVIO TED","1.758,00D","257.237,39D"
2021/01/12,185008,"ENVIO TED","3.274,72D","260.512,11D"
2021/01/12,727220,"RESG AUTOM",260512.11,0
2021/01/13,111399,"ENVIO TED","15.000,00D","15.000,00D"
2021/01/13,111817,"ENVIO TED","9.595,00D","24.595,00D"
2021/01/13,111987,"ENVIO TED","1.528,88D","26.123,88D"
2021/01/13,112491,"ENVIO TED","626,94D","26.750,82D"
2021/01/13,112649,"ENVIO TED","571,64D","27.322,46D"
2021/01/13,112764,"ENVIO TED","1.704,00D","29.026,46D"
2021/01/13,112913,"ENVIO TED","5,88D","29.032,34D"
2021/01/13,113299,"ENVIO TED","3.444,00D","32.476,34D"
2021/01/13,143815,"ENVIO TED","4.200,00D","36.676,34D"
2021/01/13,144032,"ENVIO TED","4.200,00D","40.876,34D"
2021/01/13,727220,"RESG AUTOM",40876.34,0
2021/01/14,131845,"PAG BOLETO","34.578,00D","34.578,00D"
2021/01/14,131881,"PAG BOLETO","34.578,00D","69.156,00D"
2021/01/14,123080,"ENVIO TED","1.004,22D","70.160,22D"
2021/01/14,123413,"ENVIO TED","2.695,44D","72.855,66D"
2021/01/14,123585,"ENVIO TED","27.300,00D","100.155,66D"
2021/01/14,123747,"ENVIO TED","100.800,00D","200.955,66D"
2021/01/14,123998,"ENVIO TED","162,95D","201.118,61D"
2021/01/14,124206,"ENVIO TED","272,32D","201.390,93D"
2021/01/14,124441,"ENVIO TED","1.260,00D","202.650,93D"
2021/01/14,140946,"ENVIO TEV","594.462,13D","797.113,06D"
2021/01/14,140946,"ENVIO TEV","1.087.062,84D","1.884.175,90D"
2021/01/14,727220,"RESG AUTOM",1884175.9,0
2021/01/15,223946,"PAG BOLETO","6.100,00D","6.100,00D"
2021/01/15,109204,"ENVIO TED","41.400,00D","47.500,00D"
2021/01/15,109792,"ENVIO TED","2.893,37D","50.393,37D"
2021/01/15,128154,"ENVIO TED","2.161,04D","52.554,41D"
2021/01/15,128360,"ENVIO TED","1.189,00D","53.743,41D"
2021/01/15,128565,"ENVIO TED","1.530,00D","55.273,41D"
2021/01/15,128839,"ENVIO TED","2.120,00D","57.393,41D"
2021/01/15,129093,"ENVIO TED","3.162,14D","60.555,55D"
2021/01/15,129319,"ENVIO TED","749,81D","61.305,36D"
2021/01/15,130138,"ENVIO TED","52.800,00D","114.105,36D"
2021/01/15,130423,"ENVIO TED","19.919,32D","134.024,68D"
2021/01/15,130679,"ENVIO TED","1.000,00D","135.024,68D"
2021/01/15,131029,"ENVIO TED","31.194,00D","166.218,68D"
2021/01/15,131317,"ENVIO TED","316,00D","166.534,68D"
2021/01/15,131813,"ENVIO TED","289,80D","166.824,48D"
2021/01/15,133048,"ENVIO TED","139.878,49D","306.702,97D"
2021/01/15,134148,"ENVIO TED","71.278,08D","377.981,05D"
2021/01/15,135254,"ENVIO TED","12.654,67D","390.635,72D"
2021/01/15,136528,"ENVIO TED","39.672,52D","430.308,24D"
2021/01/15,137446,"ENVIO TED","431.200,00D","861.508,24D"
2021/01/15,138104,"ENVIO TED","11.736,39D","873.244,63D"
2021/01/15,138580,"ENVIO TED","160.015,15D","1.033.259,78D"
2021/01/15,139092,"ENVIO TED","36.846,57D","1.070.106,35D"
2021/01/15,139693,"ENVIO TED","203.064,95D","1.273.171,30D"
2021/01/15,140290,"ENVIO TED","300.000,00D","1.573.171,30D"
2021/01/15,151025,"ENVIO TEV","52.176,77D","1.625.348,07D"
2021/01/15,151025,"ENVIO TEV","32.046,49D","1.657.394,56D"
2021/01/15,151025,"ENVIO TEV","5.102,14D","1.662.496,70D"
2021/01/15,151025,"ENVIO TEV","586.735,40D","2.249.232,10D"
2021/01/15,151025,"ENVIO TEV","14.367,07D","2.263.599,17D"
2021/01/15,727220,"RESG AUTOM",2263599.17,0
2021/01/18,181321,"CRED TEV",160983.85,160983.85
2021/01/18,102225,"ENVIO TED","2.500,00D",158483.85
2021/01/18,117414,"ENVIO TED","13.500,00D",144983.85
2021/01/18,118764,"ENVIO TED","3.148,80D",141835.05
2021/01/18,119189,"ENVIO TED","180,60D",141654.45
2021/01/18,119780,"ENVIO TED","46.200,00D",95454.45
2021/01/18,120365,"ENVIO TED","10.100,00D",85354.45
2021/01/18,122332,"ENVIO TED","4.002,75D",81351.7
2021/01/18,122537,"ENVIO TED","2.045,85D",79305.85
2021/01/18,177785,"ENVIO TED","264.400,00D","185.094,15D"
2021/01/18,178223,"ENVIO TED","259,26D","185.353,41D"
2021/01/18,178720,"ENVIO TED","4.356,00D","189.709,41D"
2021/01/18,179174,"ENVIO TED","1.717,70D","191.427,11D"
2021/01/18,179610,"ENVIO TED","25.935,00D","217.362,11D"
2021/01/18,180095,"ENVIO TED","19.050,00D","236.412,11D"
2021/01/18,180927,"ENVIO TEV","2.117,94D","238.530,05D"
2021/01/18,180927,"ENVIO TEV","3.925,23D","242.455,28D"
2021/01/18,180927,"ENVIO TEV","7.412,79D","249.868,07D"
2021/01/18,180927,"ENVIO TEV","148.015,10D","397.883,17D"
2021/01/18,180927,"ENVIO TEV","23.674,50D","421.557,67D"
2021/01/18,181310,"ENVIO TEV","160.983,85D","582.541,52D"
2021/01/18,727220,"RESG AUTOM",582541.52,0
